time_s,time_ms,lane,type,duration_s,kind,strength,beat
22.2490,22249,0,hold,0.3410,kick,1.863,61.0000
22.6102,22610,1,hold,0.3398,kick,1.958,62.0000
22.9749,22975,0,hold,0.3651,kick,1.445,63.0000
23.3377,23338,1,hold,0.3623,kick,1.913,64.0000
23.6998,23700,0,hold,0.3402,kick,1.841,65.0000
24.0645,24064,1,hold,0.3355,kick,1.689,66.0000
24.4280,24428,0,hold,0.3620,kick,1.714,67.0000
24.7926,24793,1,hold,0.3674,kick,1.553,68.0000
25.1557,25156,0,hold,0.3643,kick,1.292,69.0000
25.5183,25518,1,hold,0.3617,kick,1.546,70.0000
25.8810,25881,0,hold,0.3590,kick,1.361,71.0000
26.2440,26244,1,hold,0.3660,kick,1.319,72.0000
26.6086,26609,0,hold,0.3414,kick,1.343,73.0000
26.9694,26969,1,hold,0.3306,kick,1.596,74.0000
27.3330,27333,0,hold,0.3670,kick,1.330,75.0000
27.6985,27699,1,hold,0.3415,kick,1.287,76.0000
28.0615,28061,0,hold,0.3585,kick,1.186,77.0000
28.4219,28422,1,hold,0.3681,kick,1.434,78.0000
28.7872,28787,0,hold,0.3628,kick,1.219,79.0000
29.1495,29150,1,hold,0.3605,kick,1.526,80.0000
29.5137,29514,0,hold,0.3663,kick,0.905,81.0000
29.8775,29878,1,hold,0.3625,kick,0.962,82.0000
30.2395,30239,0,hold,0.3605,kick,0.907,83.0000
30.6033,30603,3,hold,0.3667,snare,0.684,84.0000
30.9684,30968,1,hold,0.3616,kick,0.832,85.0000
31.3297,31330,0,hold,0.3603,kick,0.999,86.0000
31.6927,31693,1,hold,0.3673,kick,0.876,87.0000
32.0566,32057,0,hold,0.3634,kick,1.009,88.0000
32.4199,32420,1,hold,0.3401,kick,1.106,89.0000
32.7826,32783,0,hold,0.3674,kick,1.171,90.0000
33.1454,33145,1,hold,0.3646,kick,1.078,91.0000
33.5097,33510,0,hold,0.3603,kick,1.111,92.0000
33.8716,33872,1,hold,0.3684,kick,1.043,93.0000
34.2368,34237,0,hold,0.3432,kick,1.253,94.0000
34.5990,34599,1,hold,0.3610,kick,1.184,95.0000
34.9605,34960,0,hold,0.3695,kick,1.392,96.0000
35.3263,35326,1,hold,0.3637,kick,0.916,97.0000
35.6888,35689,0,hold,0.3612,kick,1.263,98.0000
36.0502,36050,1,hold,0.3698,kick,1.273,99.0000
36.4195,36420,0,hold,0.3605,kick,0.523,100.0000
36.7812,36781,1,hold,0.3588,kick,0.655,101.0000
37.1423,37142,2,hold,0.3577,snare,0.934,102.0000
37.5042,37504,3,hold,0.3658,snare,0.973,103.0000
37.8686,37869,0,hold,0.3614,kick,1.250,104.0000
38.2312,38231,1,hold,0.3688,kick,0.992,105.0000
38.5965,38597,2,hold,0.3635,snare,0.937,106.0000
38.9592,38959,3,tap,0.0000,snare,0.755,107.0000
39.1403,39140,0,tap,0.0000,kick,0.593,107.5000
39.3215,39321,1,hold,0.3685,kick,1.050,108.0000
39.6871,39687,0,hold,0.3629,kick,0.971,109.0000
40.0487,40049,2,hold,0.3613,snare,1.192,110.0000
40.4110,40411,1,hold,0.3690,kick,1.002,111.0000
40.7763,40776,0,hold,0.3637,kick,0.907,112.0000
41.1386,41139,1,hold,0.3614,kick,0.834,113.0000
41.5016,41502,3,hold,0.3684,snare,0.748,114.0000
41.8657,41866,0,hold,0.3643,kick,0.655,115.0000
42.2294,42229,1,hold,0.3606,kick,0.996,116.0000
42.5911,42591,0,hold,0.3689,kick,0.988,117.0000
42.9564,42956,1,hold,0.3636,kick,0.919,118.0000
43.3191,43319,0,hold,0.3609,kick,0.867,119.0000
43.6809,43681,1,hold,0.3691,kick,0.892,120.0000
44.0465,44046,0,hold,0.3635,kick,0.760,121.0000
44.4089,44409,2,hold,0.3611,snare,0.788,122.0000
44.7706,44771,1,hold,0.3594,kick,0.774,123.0000
45.1324,45132,0,hold,0.3676,kick,0.874,124.0000
45.4986,45499,1,hold,0.3614,kick,0.988,125.0000
45.8604,45860,0,hold,0.3596,kick,0.958,126.0000
46.2238,46224,1,hold,1.2662,kick,0.677,127.0000
47.4905,47491,3,hold,0.3695,snare,0.596,131.0000
47.8572,47857,2,hold,0.5428,snare,0.720,132.0000
48.3997,48400,3,hold,0.3603,snare,0.477,133.5000
48.7628,48763,2,hold,0.5472,snare,0.592,134.5000
49.3081,49308,3,hold,0.3619,snare,0.509,136.0000
49.6701,49670,2,hold,0.3699,snare,0.487,137.0000
50.0366,50037,3,hold,0.3634,snare,0.473,138.0000
50.3989,50399,2,hold,0.3611,snare,0.525,139.0000
50.7611,50761,3,hold,0.3589,snare,0.446,140.0000
51.1232,51123,2,hold,0.3668,snare,0.391,141.0000
51.4906,51491,3,hold,0.3594,snare,0.476,142.0000
51.8508,51851,2,hold,0.3592,snare,0.510,143.0000
52.2110,52211,3,hold,1.4590,snare,0.423,144.0000
53.6693,53669,0,hold,0.3007,kick,0.675,148.0000
54.3976,54398,2,hold,0.5424,snare,0.414,150.0000
54.9393,54939,3,hold,0.5407,snare,0.441,151.5000
55.4843,55484,2,hold,0.3657,snare,0.385,153.0000
55.8479,55848,3,hold,0.3621,snare,0.454,154.0000
56.2111,56211,2,hold,0.3589,snare,0.471,155.0000
56.5710,56571,3,hold,0.4690,snare,0.559,156.0000
57.2997,57300,2,hold,0.3603,snare,0.648,158.0000
57.6645,57665,3,hold,0.3655,snare,0.597,159.0000
58.0276,58028,1,hold,0.3324,kick,0.612,160.0000
61.2046,61205,2,hold,0.6154,snare,0.557,
62.0247,62025,3,hold,0.3553,snare,0.405,171.0000
62.3761,62376,2,tap,0.0000,snare,0.938,172.0000
62.7471,62747,3,hold,0.3629,snare,1.372,173.0000
63.1111,63111,2,hold,0.3689,snare,0.959,174.0000
63.4758,63476,0,hold,0.3642,kick,0.660,175.0000
63.8390,63839,1,tap,0.0000,kick,1.195,176.0000
64.1993,64199,3,tap,0.0000,snare,1.567,177.0000
64.5630,64563,0,tap,0.0000,kick,0.878,178.0000
64.8190,64819,1,hold,0.4710,hat,0.658,
65.2903,65290,1,tap,0.0000,kick,0.703,180.0000
65.6516,65652,2,tap,0.0000,snare,1.219,181.0000
66.0098,66010,3,hold,0.3702,snare,0.757,182.0000
66.3787,66379,2,tap,0.0000,snare,1.182,183.0000
66.7436,66744,0,tap,0.0000,kick,1.001,184.0000
67.0998,67100,3,tap,0.0000,snare,1.192,185.0000
67.4699,67470,1,hold,0.3601,kick,0.751,186.0000
67.8336,67834,0,hold,0.3664,kick,0.688,187.0000
68.1977,68198,1,tap,0.0000,kick,0.655,188.0000
68.5606,68561,2,hold,0.3594,snare,1.290,189.0000
68.9213,68921,0,hold,0.3587,kick,1.088,190.0000
69.2803,69280,3,hold,0.3397,snare,1.099,191.0000
69.6496,69650,1,tap,0.0000,kick,0.912,192.0000
70.0116,70012,2,tap,0.0000,snare,1.161,193.0000
70.3763,70376,0,tap,0.0000,kick,0.867,194.0000
70.6219,70622,2,tap,0.0000,hat,0.576,
70.8268,70827,1,tap,0.0000,hat,0.390,
71.1014,71101,0,tap,0.0000,kick,0.730,196.0000
71.4628,71463,3,tap,0.0000,snare,1.280,197.0000
71.8294,71829,0,hold,0.3606,kick,1.642,198.0000
72.1936,72194,2,hold,0.3364,snare,0.656,199.0000
72.5577,72558,1,hold,0.3623,kick,0.634,200.0000
72.9179,72918,3,hold,0.3721,snare,1.181,201.0000
73.2858,73286,0,tap,0.0000,kick,0.605,202.0000
73.8271,73827,1,hold,0.3629,kick,1.108,203.5000
74.1917,74192,0,hold,0.3683,kick,0.734,204.5000
74.5565,74556,1,hold,0.3635,kick,0.375,205.5000
74.9200,74920,0,hold,0.5400,kick,0.730,206.5000
75.4602,75460,1,hold,0.3598,kick,1.169,208.0000
75.8175,75817,2,hold,0.3725,snare,0.449,209.0000
76.1904,76190,0,hold,0.3596,kick,0.515,210.0000
76.5513,76551,1,hold,0.5487,kick,0.936,211.0000
77.0951,77095,0,hold,0.5449,kick,0.978,212.5000
77.6409,77641,1,hold,0.3591,kick,1.289,214.0000
78.0002,78000,3,hold,0.3698,snare,1.766,215.0000
78.3683,78368,2,hold,0.3617,snare,1.297,216.0000
78.7322,78732,3,hold,0.3678,snare,0.449,217.0000
79.0972,79097,0,tap,0.0000,kick,0.628,218.0000
79.4581,79458,1,tap,0.0000,kick,1.211,219.0000
79.8201,79820,0,tap,0.0000,kick,1.105,220.0000
80.0012,80001,1,hold,0.3388,kick,0.601,220.5000
80.3654,80365,0,hold,0.3646,kick,1.123,221.5000
80.7303,80730,1,hold,0.5097,kick,0.906,222.5000
81.2710,81271,0,hold,0.3690,kick,1.341,224.0000
81.6392,81639,2,hold,0.3608,snare,0.554,225.0000
82.0011,82001,3,hold,0.3689,snare,0.719,226.0000
82.3671,82367,1,hold,0.3129,kick,0.664,227.0000
82.6789,82679,2,hold,0.5511,snare,0.493,228.0000
84.2034,84203,0,hold,0.4966,kick,0.776,232.5000
84.7299,84730,1,hold,0.3601,kick,0.397,234.0000
85.0916,85092,3,hold,0.3584,snare,0.523,235.0000
85.4545,85455,2,hold,0.3655,snare,0.435,236.0000
85.8194,85819,0,hold,0.3606,kick,0.497,237.0000
86.1815,86181,1,hold,0.5485,kick,0.730,238.0000
86.7268,86727,0,hold,0.3632,kick,0.410,239.5000
87.0913,87091,1,hold,0.3587,kick,0.474,240.5000
87.4536,87454,0,tap,0.0000,kick,0.470,241.5000
87.6339,87634,1,hold,0.3661,kick,0.696,242.0000
87.9988,87999,3,hold,0.3612,snare,0.435,243.0000
88.3622,88362,2,hold,0.3578,snare,0.405,244.0000
88.7235,88724,0,hold,0.3665,kick,0.435,245.0000
89.0880,89088,1,hold,0.3620,kick,0.812,246.0000
89.4522,89452,3,tap,0.0000,snare,0.390,247.0000
89.6347,89635,0,hold,0.3653,kick,0.527,247.5000
89.9984,89998,1,hold,0.3616,kick,0.388,248.5000
90.3592,90359,2,tap,0.0000,snare,0.447,249.5000
90.5387,90539,0,hold,0.3713,kick,0.754,250.0000
90.9066,90907,1,hold,0.3634,kick,0.412,251.0000
91.2682,91268,0,hold,0.3618,kick,0.512,252.0000
91.6316,91632,1,hold,0.3584,kick,0.407,253.0000
91.9941,91994,0,hold,0.5459,kick,0.643,254.0000
92.5401,92540,1,hold,0.3599,kick,0.452,255.5000
92.9038,92904,0,hold,0.3662,kick,0.479,256.5000
93.2669,93267,1,tap,0.0000,kick,0.432,257.5000
93.4478,93448,0,hold,0.7322,kick,0.753,258.0000
94.1777,94178,1,hold,0.7223,kick,0.385,260.0000
94.9001,94900,0,hold,2.9099,kick,0.432,262.0000
97.8069,97807,1,hold,0.3631,kick,0.561,270.0000
98.1714,98171,0,tap,0.0000,kick,0.400,271.0000
98.3533,98353,1,hold,0.8767,kick,0.367,271.5000
99.2591,99259,0,hold,0.3709,kick,0.676,274.0000
99.6275,99627,1,hold,0.3625,kick,0.375,275.0000
99.9880,99988,0,hold,0.5420,kick,0.432,276.0000
100.5307,100531,1,tap,0.0000,kick,0.451,277.5000
101.2577,101258,3,hold,0.3623,snare,0.410,279.5000
101.6207,101621,0,hold,0.5493,kick,0.385,280.5000
102.1653,102165,1,hold,0.7247,kick,0.472,282.0000
102.8928,102893,0,hold,0.3672,kick,0.376,284.0000
103.2569,103257,1,hold,0.3631,kick,0.403,285.0000
103.6179,103618,0,hold,1.4521,kick,0.561,286.0000
105.0705,105071,1,hold,0.3595,kick,0.612,290.0000
105.4333,105433,0,hold,0.3667,kick,0.375,291.0000
105.7994,105799,1,hold,0.3606,kick,0.443,292.0000
106.1607,106161,0,hold,0.3593,kick,0.461,293.0000
106.5213,106521,1,hold,0.3687,kick,0.544,294.0000
106.8881,106888,0,hold,0.5419,kick,0.689,295.0000
107.4337,107434,1,hold,0.5463,kick,0.522,296.5000
107.9792,107979,0,hold,0.3608,kick,0.416,298.0000
108.3427,108343,1,hold,0.3573,kick,0.475,299.0000
108.7036,108704,0,hold,0.3664,kick,0.455,300.0000
109.0685,109069,1,hold,0.3615,kick,0.492,301.0000
109.4299,109430,0,hold,0.3701,kick,0.511,302.0000
109.7979,109798,1,hold,0.3621,kick,0.503,303.0000
110.1569,110157,0,hold,0.3631,kick,0.532,304.0000
110.5193,110519,1,hold,0.3607,kick,0.439,305.0000
110.8824,110882,0,hold,0.3676,kick,0.468,306.0000
111.2497,111250,1,hold,0.3603,kick,0.502,307.0000
111.6106,111611,0,hold,0.3594,kick,0.543,308.0000
111.9725,111973,1,hold,0.3675,kick,0.440,309.0000
112.3385,112339,0,hold,0.3615,kick,0.480,310.0000
112.6999,112700,1,hold,0.3601,kick,0.483,311.0000
113.0617,113062,0,hold,0.3683,kick,0.578,312.0000
113.4275,113427,1,hold,0.3625,kick,0.524,313.0000
113.7893,113789,0,hold,0.3607,kick,0.561,314.0000
114.1517,114152,1,hold,0.3683,kick,0.579,315.0000
114.5169,114517,0,hold,0.3631,kick,0.466,316.0000
114.8801,114880,1,hold,0.3599,kick,0.568,317.0000
115.2419,115242,0,hold,0.3681,kick,0.510,318.0000
115.6080,115608,1,hold,0.3620,kick,0.496,319.0000
115.9674,115967,0,hold,0.3626,kick,0.540,320.0000
116.3314,116331,1,hold,0.3586,kick,0.474,321.0000
116.6941,116694,0,hold,0.3659,kick,0.487,322.0000
117.0598,117060,1,hold,0.3602,kick,0.567,323.0000
117.4225,117422,0,hold,1.0575,kick,0.440,324.0000
119.0518,119052,1,tap,0.0000,kick,0.578,328.5000
119.2353,119235,0,hold,0.3647,kick,0.380,329.0000
119.5992,119599,1,hold,0.3608,kick,0.583,330.0000
119.9619,119962,0,hold,0.5481,kick,0.595,331.0000
120.5064,120506,1,hold,0.5136,kick,0.728,332.5000
121.0484,121048,0,hold,0.5516,kick,1.092,334.0000
121.5961,121596,2,tap,0.0000,snare,1.062,335.5000
121.9595,121960,3,hold,0.3605,snare,0.851,336.5000
122.3197,122320,1,tap,0.0000,kick,1.518,337.5000
123.0485,123049,0,tap,0.0000,kick,1.026,339.5000
123.5920,123592,1,tap,0.0000,kick,0.568,341.0000
123.9572,123957,0,tap,0.0000,kick,1.064,342.0000
124.3180,124318,1,tap,0.0000,kick,1.067,343.0000
124.8831,124883,0,hold,0.3369,kick,0.918,
125.2248,125225,2,hold,0.3652,snare,0.869,346.0000
125.5855,125586,3,hold,0.3645,snare,0.459,347.0000
125.9498,125950,2,hold,0.3602,snare,1.188,348.0000
126.3115,126311,3,tap,0.0000,snare,0.699,349.0000
126.4941,126494,1,hold,0.3659,kick,0.759,349.5000
126.8595,126859,0,hold,0.5505,kick,1.075,350.5000
127.4065,127407,1,hold,0.3235,kick,0.627,352.0000
127.7342,127734,2,hold,0.3958,snare,0.702,353.0000
128.1301,128130,3,tap,0.0000,snare,1.026,354.0000
128.4966,128497,0,hold,0.3634,kick,0.672,355.0000
128.8562,128856,1,tap,0.0000,kick,1.127,356.0000
129.2215,129221,2,hold,0.3585,snare,0.787,357.0000
129.5846,129585,3,hold,0.3654,snare,0.903,358.0000
129.9492,129949,0,hold,0.3608,kick,0.470,359.0000
130.3106,130311,2,hold,0.5494,snare,0.911,360.0000
130.8550,130855,3,hold,0.3650,snare,0.951,361.5000
131.2205,131221,1,hold,0.3695,kick,0.563,362.5000
131.5855,131586,0,hold,0.5445,kick,0.887,363.5000
132.1262,132126,2,tap,0.0000,snare,0.720,365.0000
132.4897,132490,3,hold,0.3703,snare,1.354,366.0000
132.8576,132858,1,hold,0.3624,kick,0.591,367.0000
133.2169,133217,0,hold,0.3331,kick,0.836,368.0000
133.9428,133943,2,tap,0.0000,snare,0.886,370.0000
134.3080,134308,1,hold,0.3620,kick,0.405,371.0000
134.6697,134670,0,hold,0.3603,kick,0.921,372.0000
135.0346,135035,3,hold,0.3654,snare,0.521,373.0000
135.3963,135396,2,tap,0.0000,snare,1.050,374.0000
135.8265,135826,3,tap,0.0000,snare,1.114,
136.3075,136308,1,tap,0.0000,melodic,0.784,376.5000
136.4890,136489,0,hold,0.3610,kick,0.554,377.0000
136.8491,136849,2,hold,0.5509,snare,1.345,378.0000
137.3959,137396,0,hold,0.3441,kick,0.452,379.5000
137.7579,137758,1,hold,0.4121,kick,1.223,380.5000
138.1702,138170,0,hold,0.3198,kick,0.763,381.5000
138.4872,138487,1,hold,0.3528,kick,0.511,
138.8368,138837,0,hold,0.3732,kick,0.721,383.0000
139.2111,139211,1,hold,0.5489,kick,1.031,384.0000
139.7562,139756,3,tap,0.0000,snare,1.598,385.5000
139.9399,139940,0,hold,0.5401,kick,0.505,386.0000
140.4841,140484,1,hold,0.5459,kick,1.024,387.5000
141.0308,141031,0,hold,0.3692,kick,0.845,389.0000
141.3976,141398,1,tap,0.0000,kick,0.706,390.0000
141.6322,141632,2,tap,0.0000,snare,1.125,
141.8447,141845,3,tap,0.0000,snare,0.634,
142.1184,142118,0,tap,0.0000,kick,1.317,392.0000
142.3003,142300,1,hold,0.3597,kick,0.536,392.5000
142.6649,142665,0,tap,0.0000,kick,0.451,393.5000
142.8476,142848,1,hold,0.5424,kick,0.498,394.0000
143.3903,143390,0,tap,0.0000,kick,1.292,395.5000
143.7477,143748,1,tap,0.0000,kick,1.001,396.5000
144.2969,144297,0,hold,0.3431,kick,1.064,398.0000
144.6435,144643,2,hold,0.3765,snare,1.050,399.0000
145.0223,145022,1,tap,0.0000,kick,1.025,400.0000
145.3840,145384,0,hold,0.3660,kick,1.169,401.0000
145.7509,145751,1,hold,0.3691,kick,0.680,402.0000
146.1179,146118,0,hold,0.4721,kick,0.516,403.0000
146.5899,146590,3,hold,1.5201,snare,0.726,
148.1134,148113,1,hold,0.9066,kick,0.622,408.5000
149.0225,149023,2,hold,0.3675,snare,0.446,411.0000
149.3859,149386,0,hold,0.3641,kick,0.464,412.0000
149.7500,149750,1,hold,0.3600,kick,0.557,413.0000
150.1126,150113,0,hold,0.5474,kick,0.713,414.0000
150.6587,150659,1,hold,0.3613,kick,0.463,415.5000
151.0209,151021,0,hold,0.3591,kick,0.498,416.5000
151.3841,151384,1,tap,0.0000,kick,0.498,417.5000
151.5654,151565,0,hold,0.3646,kick,0.641,418.0000
151.9307,151931,1,hold,0.3593,kick,0.442,419.0000
152.2922,152292,0,tap,0.0000,kick,0.416,420.0000
152.4740,152474,1,hold,0.5460,kick,0.411,420.5000
153.0187,153019,0,tap,0.0000,kick,0.764,422.0000
153.2023,153202,1,hold,0.3677,kick,0.458,422.5000
153.5672,153567,0,hold,0.5428,kick,0.544,423.5000
154.1090,154109,1,hold,0.3610,kick,0.371,425.0000
154.4695,154470,0,hold,0.3705,kick,0.729,426.0000
154.8358,154836,1,hold,0.3642,kick,0.389,427.0000
155.1993,155199,0,hold,0.3607,kick,0.462,428.0000
155.5622,155562,1,hold,0.3678,kick,0.394,429.0000
155.9253,155925,0,hold,0.9147,kick,0.626,430.0000
156.8354,156835,1,tap,0.0000,kick,0.521,432.5000
157.0183,157018,0,hold,0.3617,kick,0.419,433.0000
157.3783,157378,1,hold,0.3617,kick,0.625,434.0000
157.7404,157740,0,hold,0.3696,kick,0.408,435.0000
158.1056,158106,1,hold,0.5444,kick,0.370,436.0000
158.6487,158649,3,tap,0.0000,snare,0.476,437.5000
158.8307,158831,0,hold,1.9993,kick,0.664,438.0000
160.8298,160830,1,hold,0.7302,kick,0.399,443.5000
161.5569,161557,2,tap,0.0000,snare,0.375,445.5000
161.7384,161738,0,hold,0.5416,kick,0.605,446.0000
162.2824,162282,3,hold,0.8776,snare,0.425,447.5000
163.1903,163190,1,hold,0.5497,kick,0.685,450.0000
163.7385,163739,2,hold,0.8715,snare,0.453,451.5000
164.6419,164642,0,hold,0.7281,kick,0.622,454.0000
165.3690,165369,1,hold,0.7010,kick,0.447,456.0000
166.0968,166097,0,hold,0.7232,kick,0.501,458.0000
166.8224,166822,1,hold,0.3676,kick,0.382,460.0000
167.1859,167186,0,hold,0.3641,kick,0.369,461.0000
167.5480,167548,1,hold,0.5420,kick,0.640,462.0000
168.0932,168093,3,hold,0.7268,snare,0.396,463.5000
168.8203,168820,0,tap,0.0000,kick,0.516,465.5000
169.0023,169002,1,hold,0.5477,kick,0.543,466.0000
169.5481,169548,2,hold,0.8819,snare,0.371,467.5000
170.4521,170452,0,hold,0.3679,kick,0.645,470.0000
170.8172,170817,1,hold,0.3328,kick,0.577,471.0000
171.3648,171365,0,hold,0.5452,kick,0.488,472.5000
171.9090,171909,1,hold,0.3610,kick,0.418,474.0000
172.2724,172272,0,hold,0.3676,kick,0.452,475.0000
172.6362,172636,1,hold,0.3638,kick,0.468,476.0000
172.9986,172999,0,hold,0.3614,kick,0.545,477.0000
173.3623,173362,1,hold,0.3677,kick,0.509,478.0000
173.7268,173727,0,hold,0.3632,kick,0.464,479.0000
174.0865,174087,1,hold,0.3635,kick,0.476,480.0000
174.4504,174450,0,hold,0.3596,kick,0.452,481.0000
174.8127,174813,1,hold,0.3673,kick,0.469,482.0000
175.1783,175178,0,hold,0.3617,kick,0.502,483.0000
175.5420,175542,1,hold,0.3580,kick,0.499,484.0000
175.9026,175903,0,hold,0.3674,kick,0.480,485.0000
176.2685,176269,1,hold,0.3615,kick,0.572,486.0000
176.6309,176631,0,hold,0.3591,kick,0.522,487.0000
176.9933,176993,1,hold,0.3667,kick,0.456,488.0000
177.3583,177358,0,hold,0.3617,kick,0.548,489.0000
177.7197,177720,1,hold,0.3603,kick,0.576,490.0000
178.0836,178084,0,hold,0.3664,kick,0.438,491.0000
178.4464,178446,1,hold,0.3636,kick,0.475,492.0000
178.8103,178810,3,hold,0.3597,snare,0.534,493.0000
179.1712,179171,0,hold,0.3688,kick,0.512,494.0000
179.5370,179537,1,hold,0.3630,kick,0.408,495.0000
179.8989,179899,0,hold,0.3611,kick,0.495,496.0000
180.2606,180261,1,hold,0.3694,kick,0.463,497.0000
180.6277,180628,0,hold,0.3623,kick,0.467,498.0000
180.9901,180990,1,hold,0.3599,kick,0.554,499.0000
181.3529,181353,0,hold,2.6671,kick,0.439,500.0000
191.8798,191880,2,hold,0.3602,snare,0.580,529.0000
192.2436,192244,1,hold,0.3664,hat,0.561,530.0000
192.6082,192608,3,hold,0.3618,snare,0.681,531.0000
192.9719,192972,2,hold,1.6381,snare,0.654,532.0000
194.6126,194613,1,hold,0.9074,kick,0.389,536.5000
195.5200,195520,0,hold,0.3600,kick,0.424,539.0000
195.8800,195880,1,hold,0.7300,kick,0.418,540.0000
196.6088,196609,0,hold,0.3612,kick,0.597,542.0000
196.9708,196971,1,hold,0.7292,kick,0.370,543.0000
197.6977,197698,0,hold,0.3623,kick,0.409,545.0000
198.0605,198060,1,hold,1.0895,kick,0.494,546.0000
199.1524,199152,0,hold,0.3576,kick,0.371,549.0000
199.5148,199515,1,hold,0.5452,kick,0.482,550.0000
200.0592,200059,0,hold,0.9108,kick,0.520,551.5000
200.9674,200967,1,hold,0.7226,kick,0.691,554.0000
201.6929,201693,0,hold,0.7271,kick,0.382,556.0000
202.4206,202421,1,hold,1.4494,kick,0.570,558.0000
203.8718,203872,0,hold,1.2682,kick,0.471,562.0000
205.1444,205144,3,tap,0.0000,snare,0.393,565.5000
205.3253,205325,1,hold,0.9147,kick,0.488,566.0000
206.2359,206236,0,hold,0.5441,kick,0.502,568.5000
206.7797,206780,1,hold,0.7203,kick,0.377,570.0000
207.5030,207503,0,hold,0.3670,kick,0.404,572.0000
207.8697,207870,1,hold,0.3603,kick,0.457,573.0000
208.2318,208232,0,hold,0.3682,kick,0.541,574.0000
208.5969,208597,1,hold,0.3631,kick,0.370,575.0000
208.9599,208960,0,hold,0.3601,kick,0.399,576.0000
209.3205,209320,1,hold,0.3595,kick,0.415,577.0000
209.6844,209684,0,hold,1.4556,kick,0.492,578.0000
211.1386,211139,1,hold,1.2714,kick,0.539,582.0000
212.4090,212409,0,tap,0.0000,kick,0.429,585.5000
212.5899,212590,1,hold,0.7301,kick,0.620,586.0000
213.3188,213319,0,hold,0.3612,kick,0.397,588.0000
213.6816,213682,1,hold,0.3584,kick,0.375,589.0000
214.0444,214044,0,hold,1.4556,kick,0.471,590.0000
215.4980,215498,1,hold,1.4520,kick,0.387,594.0000
216.9493,216949,0,hold,0.3607,kick,0.463,598.0000
217.3129,217313,1,hold,0.3671,kick,0.415,599.0000
217.6766,217677,0,hold,0.7234,kick,0.527,600.0000
